text1,text2,is_same
a language of Australian aborigines,language,1
a kind of food poisoning caused by eating foods contaminated with Salmonella typhimurium,article,0
the last Greek order; similar to the Ionic order except the capital is decorated with carvings of acanthus leaves,Latest of the three principal classical orders of ancient Greek and Roman architecture,1
the line formed by the lower edge of a skirt or coat,"Very short miniskirt, usually ending at the top of the thigh (also, a miniskirt with its hemline at the upper thigh)",0
rare small evergreen of northern Florida; its glossy green leaves have an unpleasant fetid smell when crushed,species of plant,1
"yew of southeastern China, differing from the Old World yew in having white berries",species of plant,1
a farm where vegetables are grown for market,"Cheswold, Del. :Caleb Boggs' Son,1919. | U.S. Department of Agriculture, National Agricultural Library",0
port in northern Libya on the Gulf of Sidra; formerly a joint capital of Libya with Tripoli,conflict,0
a large family of Gram-negative rod-shaped bacteria of the order Eubacteriales,InterPro Family,0
body armor that protects the elbow,armor component for the elbow,1
journalism that presents a story primarily through the use of pictures,annual international photojournalism award for courageous female reporters,0
characterized by stylized but recognizable subject matter,art with a degree of independence from visual references in the world,1
small nearly naked African mole rat of desert areas,species of mammal,1
small mackerel found nearly worldwide,American football player,0
a small ball with a hole through the middle,small decorative object with drilled hole,1
all the animal life in a particular region or period,"protected area for flora, fauna or features of geological interest",0
an open horse-drawn carriage with four wheels; formerly used in Poland and Russia,American track and field coach,0
a genus of Adelgidae,Swedish politician,0
a leaf resembling a feather; having the leaflets on each side of a common axis,species of plant,0
tropical American fishes; males are aggressively defensive of their territory,species of fish,1
impeding those who seek justice in a court (as by trying to influence or intimidate any juror or witness or officer of the court); can result in a finding of contempt of court,act of impeding investigation or courts,1
a fierce battle fought in close combat between troops in predetermined positions at a chosen time and place,battle,0
tropical African timber tree with fragrant wood,article,0
genus of fringed gentians; in some classifications included in genus Gentiana,genus of plants,1
a small elevator used to convey food (or other goods) from one floor of a building to another,field study,0
type genus of the family Helicidae,genus of molluscs,1
used in some classification systems; often included in the order Polemoniales,family of plants,0
a fly (fisherman's lure) that skims the surface of the water,book by Frederic M. Halford,0
any of various thorny shrubs of the genus Pyracantha bearing small white flowers followed by hard red or orange-red berries,variety of plant,0
poisonous woody evergreen vine of southeastern United States having fragrant yellow funnel-shaped flowers,species of plant,1
type and sole genus of Carchariidae: sand sharks,Great white shark,0
a Mayan language spoken by the Kekchi,language,1
a musician who plays a keyboard instrument,Canadian music producer and keyboardist,0
perching birds mostly small and living near the ground with feet having 4 toes arranged to allow for gripping the perch; most are songbirds; hatchlings are helpless,order of birds,1
palm of Central and South America,species of plant,1
large hardy brown breed of dairy cattle from Switzerland,cattle breed,1
Australian and Tasmanian lizards,Wikimedia category,0
the number of a letter box at the post office where mail is collected,"City of Kingston upon Hull, East Riding of Yorkshire, HU3",0
having an odor that is pleasing,mixture used to produce a pleasant smell,1
mostly perennial herbs of northern hemisphere often with mat-forming habit; most often placed in genus Arenaria: sandworts,species of plant,0
having or characterized by or consisting of ten syllables,verse with ten syllables per line,1
a genus of Siphonaptera,genus of insects,1
a governor of a province in ancient Persia,satrap under the Seleucid Empire,0
a kingbird that breeds in the southeastern United States and winters in tropical America; similar to but larger than the eastern kingbird,"scholarly article published in The Auk, April 1894",0
the largest city in Texas; located in southeastern Texas near the Gulf of Mexico; site of the National Aeronautics and Space Administration,"American professional basketball team based in Houston, Texas",0
(Greek mythology) the goddess of health; daughter of Aesculapius and sister of Panacea,1917 film by David Smith,0
fire for which the point of impact (the burst) can be seen by an observer; fire can be adjusted on the basis of the observations,article,1
of eastern North America,species of plant,1
squash plant bearing small acorn-shaped fruits having yellow flesh and dark green or yellow rind with longitudinal ridges,painting by Henry Lee McFee,0
thoroughbred that won the triple crown in 1943,Thoroughbred race horse; winner of U.S. Triple Crown of Thoroughbred Racing in 1943,1
a language of Australian aborigines,Wikimedia category,0
a genus of Sparidae,genus of fishes,1
"gigantic herbivorous dinosaurs having huge bodies with long necks and small heads: Prosauropoda and Sauropoda (apatosaurus, diplodocus and titanosaurs)",article,0
viscid branched perennial of the southwestern United States and northern Mexico having tuberous roots and deep red flowers,species of plant,1
greyish woolly leafy perennial with branched stems ending in leafless stalks bearing golden-yellow flower heads; dry areas western North America,variety of plant,0
common in quiet waters of eastern United States,species of fish,1
a fly (fisherman's lure) that skims the surface of the water,"London,S. Low, Marston, Searle & Rivington, limited,[1890]. | Harvard University, Museum of Comparative Zoology, Ernst Mayr Library View Book",0
a unit of information equal to 1024 pebibits or 2^60 bits,unit of information,1
Asian shrub having conspicuous racemose rose-purple flowers widely used as an ornamental and in erosion control and as a source of feed for wild birds,Wikimedia category,0
a conservative and intolerant form of Islam that is practiced in Saudi Arabia,researcher,0
a genus of fungi belonging to the family Phallaceae,genus of fungi,1
the phrase used by the official censor of the Roman Catholic Church to say that a publication has been examined and contains nothing offensive to the church,latin phrase; a declaration of no objection to an initiative or an appointment; attestation by a church censor that a book contains nothing damaging to faith or morals,1
a severe disease chiefly of children and characterized by painful inflammation of the joints and frequently damage to the heart valves,human disease,0
type genus of the family Aplysiidae,genus of molluscs,1
a salt of boric and silicic acids,article,0
hijacking on the high seas or in similar contexts; taking a ship or plane away from the control of those who are legally entitled to it,act of robbery or criminal violence at sea,1
low-growing Eurasian plant with yellow central disc flowers and pinkish-white outer ray flowers,Wikimedia category,0
an account used temporarily to carry doubtful receipts and disbursements or discrepancies pending their analysis and permanent classification,account used temporarily to carry doubtful receipts and disbursements or discrepancies pending their analysis and permanent classification.,1
small widely branching western plant with tiny blue-and-white flowers; British Columbia to Ontario and south to California and Colorado,Wikimedia category,0
a playing card in the minor suit that has one or more black trefoils on it,Mexican association football club,0
a retail dealer in tobacco and tobacco-related articles,American tobacconist,0
of or pertaining to or affected by albinism,congenital disorder causing skin to lack pigmentation,1
a session (as of executives or advisors) to discuss policy or strategy or to solve problems or exchange ideas,album by Oliver Nelson,1
an officer in command of a military unit,military position charged with acting in place of the commanding officer,0
a plexus of nerves supplying the heart and nearby structures,a plexus of nerves situated at the base of the heart that innervates the heart,1
an epithelium of mesoblastic origin; a thin layer of flattened cells that lines the inside of some body cavities,Inner lining of blood vessels,1
intersperse the sectors on the concentric magnetic circular patterns written on a computer disk surface to guide the storing and recording of data,"interleaving of scan-line in rendering, file formats or data structures",0
a line following the lowest points of a valley,line of lowest elevation in a watercoruse or valley,1
a lens such that a parallel beam of light passing through it is caused to diverge or spread out,optical device which transmits and refracts light,1
(rugby) knocking the ball forward while trying to catch it (a foul),1966 song,0
a second confirming signature endorsing a document already signed,a series in the National Archives and Records Administration's holdings,0
in an intramuscular way,injection of a substance directly into a muscle,1
small genus of chiefly Mediterranean herbs: bladderpods,genus of plants,1
a bell rung to announce a death,journal article; published in 1996,0
hard wood of the holm oak tree,species of plant,1
a closet where clothes are stored,closet used for storing clothes,1
counterintelligence designed to detect and counteract sabotage,deliberate action aimed at weakening another entity,1
southwestern United States plant with yellow flowers on stems that twist and twine through other vegetation,species of plant,1
a condition of regular or proper arrangement,"Any process that increases the frequency, rate or extent of cell migration involved in sprouting angiogenesis. Cell migration involved in sprouting angiogenesis is the orderly movement of endothelial cells into the extracellular matrix in order to fo",0
type genus of the Buxaceae,asteroid,0
used in some classifications for the American spicebush and certain other plants often included in the genus Lindera,genus of plants,1
change the plans for the use of (land),new construction on a site that has preexisting uses,1
unaffected by a designated operation or transformation,article,0
spring-blooming South American cactus with oblong joints and coral-red flowers; sometimes placed in genus Schlumbergera,Wikimedia category,0
climb up by means of a ladder,American silent film and stage actress,0
birth defect in which there is partial or total webbing connecting two or more fingers or toes,article,0
a river in eastern Brazil flowing into the Atlantic Ocean,river in Brazil,1
indirect transmission of an infectious agent that occurs when a vehicle (or fomite) touches a person's body or is ingested,type of indirect pathogen transmission,1
national flag of the United Kingdom,album by The Babys,0
become obsolete,retirement pension,1
the most expensive accommodations on a ship or train or plane,Wikimedia list article,0
any of various plants of the genus Scabiosa,asteroid,0
a skin disease of adults (more often women) in which blood vessels of the face enlarge resulting in a flushed appearance,long-term human skin disease characterized by ruddy reddening of the skin,1
a workman employed to make rounds (to deliver goods or make inspections or so on),person that directs preparation of meals,1
referring to the first of two things or persons mentioned (or the earlier one or ones of several),building used for bingo; often former theatres or cinemas,0
a sabbatical leave lasting one year,rest from work for specified period of months or years,1
a disk coated with cellulose acetate,Wikimedia history article,1
perennial dandelion native to Kazakhstan cultivated for its fleshy roots that have high rubber content,article,0
the capital of Mali; located in the south on the Niger,Malian association football club,0
tall herb with leafless white waxy stems and whitish starlike flowers; southwestern United States,species of plant,1
an annuity scheme wherein participants share certain benefits and on the death of any participant his benefits are redistributed among the remaining participants; can run for a fixed period of time or until the death of all but one participant,form of investment in which shares devolve to remaining participants upon a participant's death,1
in some classifications restricted to the gurnards and subdivided into the subfamilies Triglinae (true sea robins) and Peristediinae (armored sea robins),genus of fishes,0
a professional person authorized to practice law; conducts lawsuits or gives legal advice,Jurist or lawyer specialised in church law and guidelines,0
a bag made of burlap,"inexpensive bag made of hessian, or polypropylene",1
genus of tropical and subtropical herbs or shrubs: hoary peas,genus of plants,1
either of two posts that bound a gate,"Penistone, Barnsley, South Yorkshire, S36",0
port in northern Libya on the Gulf of Sidra; formerly a joint capital of Libya with Tripoli,association football club,0
a genus of herbs or vines of the family Acanthaceae,species of plant,0
the fare charged for traveling by airplane,Wikinews article,0
an ancient city in south western Phrygia in Asia Minor; site of an early Christian Church,ancient city of Phrygia,1
an officer ranking next below a lieutenant,painting by Gustaf Wilhelm Finnberg,0
"gigantic herbivorous dinosaurs having huge bodies with long necks and small heads: Prosauropoda and Sauropoda (apatosaurus, diplodocus and titanosaurs)",genus of reptiles (fossil),0
crepes flamed in a sweet orange-and-lemon flavored liqueur sauce,food,1
the capital of Cameroon,German diplomatic mission,0
one of many subfamilies into which some classification systems subdivide the Liliaceae but not widely accepted,family of plants,1
important food fish of Europe,species of fish,1
large genus of usually woolly or hairy herbs or subshrubs or shrubs; temperate eastern hemisphere; tropical Australasia,species of plant,0
a defense laboratory of the Criminal Investigation Command; the United States Army's primary forensic laboratory in support of criminal intelligence,"U.S. Army base in Georgia, USA",1
orchid of northeastern United States with magenta-pink flowers having funnel-shaped lip; sometimes placed in genus Pogonia,species of plant,1
a herbaceous plant of the genus Proboscidea,species of plant,1
tropical rose-colored New World spoonbill,painting by Abbott Handerson Thayer,0
a genus of Tachyglossidae,species of mammal,0
fragrant California annual herb having lanceolate leaves and clusters of rose-purple flowers,variety of plant,0
the causal agent resulting in death,scientific journal article,0
type genus of the Rhizophoraceae; a small genus of tropical trees and shrubs,article,0
data about data,data about data,1
a female deity,"natural or supernatural god or goddess, divine being",0
a city in Indonesia; located in northeastern Sumatra,"city of North Sumatra Province, Indonesia",1
the branch of forestry dealing with the development and care of forests,"Finnish researcher,  professor of silviculture / forest production (University of Helsinki)",0
in former classifications a major division of Mammalia comprising all hoofed mammals; now divided into the orders Perissodactyla (odd-toed ungulates) and Artiodactyla (even-toed ungulates),species of fungus,0
usually included in genus Cardamine; in some classifications considered a separate genus,genus of plants,1
any of various shrubs or vines of the genus Clianthus having compound leaves and pea-like red flowers in drooping racemes,extinct species of plant,0
a photomechanical printing process that uses a glass plate with a gelatin surface that carries the image to be reproduced; can be used with one or more colors,photographic process,1
receive and be expected to follow directions or commands,film directed by Tex Avery,1
pantropical floating plant forming a rosette of wedge-shaped leaves; a widespread weed in rivers and lakes,article in Otto's encyclopedia,0
a mountain range in northwest Wyoming; contains the Grand Teton,mountain range of the Rocky Mountains in North America,1
a flight that begins and ends in the same country,"1923 crash of a Daimler Airway de Havilland DH.34, first fatal accident on a commercial domestic flight in the UK",0
a mineral (fluosilicate of aluminum) that occurs in crystals of various colors and is used as a gemstone,1999 album,0
in former classifications a major division of Mammalia comprising all hoofed mammals; now divided into the orders Perissodactyla (odd-toed ungulates) and Artiodactyla (even-toed ungulates),species of annelid,0
small smooth-haired breed of African origin having a tightly curled tail and the inability to bark,Wikimedia category,0
"standard time in the 7th time zone west of Greenwich, reckoned at the 105th meridian west; used in the mountain states of the United States","American bluegrass fusion band from Nederland, Colorado",0
European mountain clover with fragrant usually pink flowers,species of plant,1
a large mass of material that is heaped up by the wind or by water currents,single,0
the act of expelling a lawyer from the practice of law,disbarred Italian police officer,0
a member of a seafaring group of North American Indians who lived on the Pacific coast of British Columbia and southwestern Alaska,ethnic group from the Pacific Northwest of North America,1
expel or eject without recourse to legal process,removal of a tenant from rental property by the landlord,1
simple aquatic fungi mostly saprophytic but some parasitic on higher plants or animals or fresh water fungi; sometimes placed in class Oomycetes,order of fungi,1
the capital and largest city of Madagascar,archdiocese,0
a strike that is carried out in order to deter expected aggression by hostile forces,war initiated to prevent another party from attacking,1
alternative classification for some genera included in Potamogetonaceae; one species,article,0
a genus of Blenniidae,Wikimedia template,0
any of the German princes who were entitled to vote in the election of new emperor of the Holy Roman Empire,Elector of Brandenburg,0
a professional person authorized to practice law; conducts lawsuits or gives legal advice,"German politician, lawyer and writer",0
hijacking on the high seas or in similar contexts; taking a ship or plane away from the control of those who are legally entitled to it,American football team,0
Eurasian mullein with showy purple or pink flowers,species of plant,1
"red wine grape; grown especially in California for making wines resembling those from Burgundy, France",Wine-making grape,1
a gilled fungus with a large slimy purple or olive cap; gills become purple with age; the stalk is long and richly decorated with pieces of the white sheath that extends up to a ring,species of fungus,1
of or relating to electrophoresis,article,0
perfume consisting of water scented with oil of roses,species of plant,0
genus of tropical American orchid species often included in genus Cypripedium or Paphiopedilum and Selenipedium: lady slippers,genus of plants,1
cold-water fish caught in Lake Superior and northward,"city in Eastland County, Texas, United States",0
an industrial city in Moravia in Czech Republic to the southeast of Prague,association football club in the Czech Republic,0
a present given in celebration of a person's birthday,book by Ruth Rendell,0
electrical device inserted in a power line to protect equipment from sudden fluctuations in current,character from Disney's Wreck-It Ralph,0
a square board with a handle underneath; used by masons to hold or carry mortar,Academic headdress consisting of a horizontal square board fixed upon a skull-cap,1
including some ferns sometimes placed in genus Todea,genus of plants,1
a particular type of thing,scientific journal,1
a never-ending cycle of activities and events (especially when they seem to have little purpose),2003 single by Kana Ueda,0
an exorbitant or unlawful rate of interest,episode of Hardcastle and McCormick (S1 E8),0
cyst filled with liquid; forms as a result of infestation by tapeworm larvae (as in echinococcosis),article,0
a flat round cake of sweetened pastry filled with dried fruit,"small, round cake filled with currants",1
a highball with liquor and water with sugar and lemon or lime juice,village in United Kingdom,0
hybrid garden flower derived from Chrysanthemum maximum and Chrysanthemum lacustre having large white flower heads resembling oxeye daisies; often placed in the genus Chrysanthemum,"Santa Rosa, Calif. :Burbank's Experiment Farms,1901. | U.S. Department of Agriculture, National Agricultu",0
type genus of the Corixidae: boat bugs,genus of insects,1
cold-water fish caught in Lake Superior and northward,American multinational technology company,0
a family of smut fungi having a simple promycelium bearing the spores in an apical cluster,Wikimedia category,0
a genus of mammals,genus of ground squirrels,0
a political system governed by the wealthy people,society or system ruled and dominated by the small minority of the top wealthiest citizens,1
silver-haired shrub of central and southern United States and Mexico; a troublesome weed on rangelands,species of plant,1
trillium of central United States having dark purple sessile flowers,form of plant,0
type genus of the family Caenolestidae,"Chicago,1925. | University Library, University of Illinois Urbana Champaign View Book",0
used for working in gardens or yards,"Portland, Oregon :Portland Seed Co.,1895. | U.S. Department of Agriculture, National Agricultural Library",0
the stitch that ties a group of parallel threads together in fagoting,"open, looped embroidery stitch worked alternately to the right and left of a central rib",1
the capital of Mali; located in the south on the Niger,association football club,0
rolled dough spread with cinnamon and sugar (and raisins) then sliced before baking,Wikimedia list article,0
any of various plants of the genus Teucrium,subspecies of plant,0
a furnace that feeds itself so as to maintain a uniform temperature; used by alchemists,exhibition,0
someone who signs a bond as surety for someone else,an agent that helps secure the release of an individual by insuring their presence at a court hearing,1
an important Central American mahogany tree,species of plant,1
a medical instrument that measures the mechanical force of cardiac contractions and the amount of blood passing through the heart during a specified period by measuring the recoil of the body as blood is pumped from the ventricles,American physician and heart disease specialist notable for developing the first practical ballistocardiograph,1
a musician who plays a keyboard instrument,electronic keyboard instrument,0
the constellation that includes the southern celestial pole,chemical compound,0
of or relating to the nature of a usufruct,"real right of enjoying the fruits and benefits of a property, without necessarily that of owning it, selling it as a full property to a third party, occupying it or using it directly",1
a hole (usually in wood) with the top part enlarged so that a screw or bolt will fit into it and lie below the surface,type of conical-shaped cutter used to cut holes in materials,1
bushy European perennial having nodding racemose violet-blue flowers,Wikimedia category,0
any of several plants of the genus Datura,genus of plants,1
a creamy potato soup flavored with leeks and onions; usually served cold,potato dish,1
a chief of the Sioux; he was with Sitting Bull and others at the Battle of Little Bighorn (1876) when General Custer's troops were massacred (1835-1905),1878 poem written by Henry Wadsworth Longfellow,0
fern with elongate silvery outgrowths enclosing the developing spores,species of plant,1
the Finnic language spoken by the Votyak,"federal subject of Russia, republic of Russia",0
malignant bone tumor; most common in children and young adults where it tends to affect the femur,scientific journal article,0
an order of hooved mammals of the subclass Eutheria (including pigs and peccaries and hippopotami and members of the suborder Ruminantia) having an even number of functional toes,Wikimedia list article,0
breads made with a leavening agent that permits immediate baking,food,0
a main in a sewage system,sewer that carries household waste water but not stormwater,1
small wrasse of tropical Atlantic,species of fish,1
an ancient Greek city located in the western part of what is now modern Turkey; as the capital of Lydia it was the cultural center of Asia Minor; destroyed by Tamerlane in 1402,ancient city at the location of modern Sart,1
large (up to more than three feet) edible salamander of Asia,family of amphibians,0
someone who is at least 100 years old,person who lives to or beyond the age of 100 years,1
large genus of usually woolly or hairy herbs or subshrubs or shrubs; temperate eastern hemisphere; tropical Australasia,section of plants,0
a borough of New York City,American hardcore punk band,0
"exempt by means of an official pass or letter, as from customs or other checks",Road bicycle racer,0
electronic equipment consisting of a combination of a radio receiver and a record player,US consumer electronics distributor,1
Old World flying squirrels,family of mammals,1
woody vine of southeastern United States resembling the common moonseed but having red fruits,Wikimedia category,0
a measure of the induction between two circuits; the ratio of the electromotive force in a circuit to the corresponding change of current in a neighboring circuit; usually measured in henries,article,0
any informal meal eaten outside or on an excursion,episode of The Office (S5 E28),0
marine food and game fish with dark longitudinal stripes; migrates upriver to spawn; sometimes placed in the genus Morone,species of fish,1
a family of protoctist in the order Coccidia,genus of Apicomplexan parasites,0
pertaining to the measurement of wind speed and direction,article,1
a professional person authorized to practice law; conducts lawsuits or gives legal advice,supreme representative of the prosecution (of the state),0
genus of Australian woody vines having showy red or purplish flowers,species of plant,0
peel off in scales,"drug that softens, separates, and causes desquamation of the cornified epithelium or horny layer of skin",1
a female deity,feminine or female deity,1
a national or state election; candidates are chosen in all constituencies,election in which all or most members of a given political body are chosen,1
enamelware in which colored areas are separated by thin metal strips,enamels-cloisonné highlighted in The MET collection,0
a word printed at the top of the page of a dictionary or other reference book to indicate the first or last item on that page,word placed at the foot of a page that anticipates the first word of the following page,1
not suitable to be exchanged,exhibition,1
a wise person who is calm and rational; someone who lives a life of reason with equanimity,British philosopher and computer scientist,0
a federation of North American industrial unions that merged with the American Federation of Labor in 1955,collection in the National Archives and Records Administration's holdings,0
large genus of tropical trees and shrubs; type genus of the Connaraceae,genus of plants,1
an army unit large enough to sustain combat,And is Divition proffetional paraguayan,0
small Brazilian evergreen resinous tree or shrub having dark green leaflets and white flowers followed by bright red fruit; used as a street tree and lawn specimen,species of plant,1
equipment used in bowling,American bowling equipment manufacturer,1
an armored vehicle with the chassis of a tank (but no turret) and a large gun; used as an antitank weapon and to support infantry,military unit type and size,0
abstaining from alcohol,"Penryn, Cornwall, TR10",0
a drink made of beer and lemonade,family of drinks made of beer mixed with a soft drink,1
a youth subculture that appeared first in England in the late 1960s as a working-class reaction to the hippies; hair was cropped close to the scalp; wore work-shirts and short jeans (supported by suspenders) and heavy red boots; involved in attacks against Asians and football hooliganism,song performed by Camper Van Beethoven,0
spend money frugally; spend as little as possible,article,0
a floating or creeping Indian lettuce having terminal racemes of pale rose flowers; wet areas at high elevations of western North America,species of plant,1
stalked barnacle that attaches to ship bottoms or floating timbers,journal article; published in African Zoology in 2010,0
the ability to present something (especially theatrical shows) in an attractive manner,fretted string instrument,1
very small free-living arachnid that is parasitic on animals or plants; related to ticks,family of arthropods,1
any plant or fossil of the genus Psilophyton,genus of plants (fossil),1
in some classifications considered a separate order: alderflies; dobsonflies; snake flies,order of insects,1
befitting or characteristic of a maiden,"Japanese video game, manga and anime series",1
fastener consisting of a resinous composition that is plastic when warm; used for sealing documents and parcels and letters,sinecure office of state in the UK,0
closely resembles Lupinus subcarnosus; southwestern United States (Texas),species of plant,1
an ink that contains particles of a magnetic substance whose presence can be detected by magnetic sensors,character-recognition technology,1
a government building where customs are collected and where ships are cleared to enter or leave the country,"National Historic Landmark in New Bedford, Massachusetts",0
an officer in command of a military unit,top executive rank or commanding officer in a fire department,0
a breed of small terrier with long wiry coat and drooping ears,painting by Sir Edwin Landseer,0
to an unbearable degree,2019 single by Vampire Weekend,1
used for working in gardens or yards,Wikimedia template,0
become productive or fruitful,biological phenomenon,1
having two leaves,Botanical terms,1
any of several plants of the genus Thlaspi,subspecies of plant,0
small order sometimes included in the order Jungermanniales,Wikimedia template,0
a pointed iron hand tool that is used to separate strands of a rope or cable (as in splicing),"set of processes used to make, repair, and use rope",1
genus of chiefly American perennial leafy-stemmed orchids: lady's slippers; sometimes includes species of genus Paphiopedilum,species of plant,0
egg-shaped terra cotta wind instrument with a mouthpiece and finger holes,species of plant,0
kitchen appliance consisting of a small electric oven for toasting or warming food,small electric kitchen appliance,1
type genus of the Hippopotamidae,genus of mammals,1
water rats of Australia and New Guinea,tribe of rodents,1
genus of weedy Old World yellow-flowered herbs usually containing a bitter-tasting substance: bitterweed,genus of plants,1
any of various composite shrubs or herbs of the genus Artemisia having aromatic green or greyish foliage,"species of plant, tarragon",0
tiny (150 to 300 grams) extinct primate of 46 to 50 million years ago; fossils found in Algeria; considered by some authorities the leading candidate for the first anthropoid,species of mammal (fossil),1
a genus of Blenniidae,genus of combtooth blennies,1
a genus of herbs that resemble clover,species of plant,0
a fierce battle fought in close combat between troops in predetermined positions at a chosen time and place,television series,0
a family of fungi belonging to the order Agaricales,fungus,0
a small pocketknife; originally used to cut quill pens,small folding knife,1
a special shoe worn when bowling,class of sports in which a player rolls a bowling ball towards a target,1
weighing relatively little compared with another item or object of similar use,rowing event,0
the official announcement of a new law or ordinance whereby the law or ordinance is put into effect,"commentary on the Hunminjeongeum, the original promulgation of hangul",0
something that seems impressive but in fact lacks substance,construction (literal or figurative) built solely to deceive others into thinking that a situation is better than it really is,1
pump used to force a liquid up and expel it under pressure,device that moves fluids (liquids or gases) by mechanical action,1
a feeling of lack of concern,1986 film by Alexander Sokurov,1
Asiatic shrub or small shrubby tree having showy bell-shaped rose or purple or white flowers and usually three-lobed leaves; widely cultivated in temperate North America and Europe,genus of plants,0
the seventh month of the Islamic calendar,30th day of Rajab in the Islamic calendar,0
coextensive with the genus Tarsius: tarsiers,genus of mammals,1
a kind of razor fish,species of fish,1
a vertical flue that provides a path through which smoke from a fire is carried away through the wall or roof of a building,village in United Kingdom,0
any bird (as grouse or pheasant) that is hunted for sport,"scholarly article published in The Auk, January 1910",0
the archeology of ancient Sumerians,"study of ancient Sumer (language, culture and history)",1
"alternatively, a member of the family Nymphaeaceae; a small genus of American aquatic plants",species of plant,0
a knife used to cut bread,used for the processing of food and are often used in the kitchen,1
free from control or responsibility,Responsibility to inform and justify decisions,1
a system of locks in a canal or waterway,fee paid when passing through a bridge or lock,1
tropical African woody vine yielding calabar beans,"species of plant, Calabar bean",1
a place where oranges are grown; a plantation of orange trees in warm climes or a greenhouse in cooler areas,"Dunham Massey, Trafford, Greater Manchester, WA14",0
a solitary wasp of the family Mutillidae; the body has a coat of brightly colored velvety hair and the females are wingless,family of insects,1
beneath your dignity,Wikimedia list article,1
tropical American feather palm whose large nuts yield valuable oil and a kind of vegetable ivory,species of plant,1
a city in central Lithuania,family name,0
any of various rot causing fungi of the genus Rhizopus,genus of fungi,1
a person suffering from catalepsy,"psychomotor symptom of catatonia, abnormal maintenance of postures",1
having internal reproductive organs of one sex and external sexual characteristics of the other sex,old clinical term for an organism that is born with primary sex characteristics of one sex but develops the secondary sex characteristics,1
a virus disease of the skin marked by round white swellings; transmitted from person to person (most often in children or in adults with impaired immune function),viral infection of the skin,1
a first release of a software product that is usually tested only by the developers,software company,0
enamelware in which colored areas are separated by thin metal strips,1913 silent short film,0
(Norse mythology) giant who lives in the roots of Yggdrasil and guards the well of wisdom,Norse god of wisdom,1
a city in Indonesia; located in northeastern Sumatra,association football team in Indonesia,0
a morel with a fertile portion that has a relatively smooth surface; the stalk is fragile,species of fungus,1
any of various stops on a workbench against which work can be pushed (as while chiseling or planing),woodworking tool,1
a chronic skin disease characterized by dry red patches covered with scales; occurs especially on the scalp and ears and genitalia and the skin over bony prominences,Human disease,1
medium-sized tree of Japan used as an ornamental,Wikimedia category,0
a federation in northeastern Europe and northern Asia; formerly Soviet Russia; since 1991 an independent state,university,0
tropical American insectivorous bird having a long sharp bill and iridescent green or bronze plumage,species of bird,1
dissenting (especially dissenting with the majority opinion),method of cluster analysis which seeks to build a hierarchy of clusters,1
one of the veins that drain the ovaries; the right opens into the inferior vena cava; the left opens into the left renal vein,female gonadal vein,1
an industrial plant where chemicals are produced,chemical plant,0
passing reference or indirect mention,article,0
referring to the first of two things or persons mentioned (or the earlier one or ones of several),former museum in Haarlem. Collection now part of Catharijneconvent,0
in a wary manner,exhibition,1
a cotter consisting of a split pin that is secured (after passing through a hole) by splitting the ends apart,in mechanical engineering a pin or wedge passing through a hole to fix parts tightly together,1
radioactive isotope of thorium with mass number 228,isotope of thorium,1
a penicillinase-resistant form of penicillin (trade name Nafcil) used (usually in the form of its sodium salt) to treat infections caused by penicillin-resistant strains of staphylococci,chemical compound,1
Hungarian breed of large powerful shaggy-coated white dog; used also as guard dog,dog breed,1
order of plants distinguished by tubular petaloid perianth and inferior ovary,order of plants,1
any of several plants of the genus Bidens having yellow flowers and prickly fruits that cling to fur and clothing,genus of plants,1
"a dicot family of the order Urticales including: genera Ulmus, Celtis, Planera, Trema",species of plant,0
an error correction code that is recorded in each sector of a magnetic disk and used to catch errors in the data,methods of error detection and correction in communications,0
the final resolution of the main complication of a literary or dramatic work,1727 play written by Pierre de Marivaux,0
any of several plants of the genus Physaria having racemose yellow flowers and inflated pods,species of plant,0
of pink tinged with lavender,color shade of violet,1
an act of disrespect that impedes the administration of justice,offense of being disobedient to or disrespectful towards a court of law and its officers,1
a white toxic powder obtained by heating barium oxide in air,chemical compound,1
evergreen tree of southern United States having large stiff glossy leaves and huge white sweet-smelling flowers,"painting by Mary Vaux Walcott (American Art, 1970.355.364)",0
a point or set of points common to two or more geometric configurations,article,0
lettuce with relatively soft leaves,painting by Idelle Weber,1
tall pot in which coffee is brewed,"bay in Collier County, United States of America",0
egg-shaped terra cotta wind instrument with a mouthpiece and finger holes,1998 video game for the Nintendo 64,0
a pattern of horizontal and vertical lines that provide coordinates for locating points on an image or a map,system of geographic grid references used in Great Britain,0
antihistamine (trade name Dimetane) used to treat hypersensitivity reactions (as rhinitis),chemical compound,1
type and sole genus of Symplocaceae including sweetleaf,species of insect,1
the most primitive mammals comprising the only extant members of the subclass Prototheria,article,0
an apple used primarily in cooking for pies and applesauce etc,apple that is used primarily for cooking rather than eating raw,1
a clear colorless volatile liquid (alcohol) used as a solvent and antiseptic,chemical compound,1
a spleenwort of eastern and southern United States,species of plant,1
a family consisting of the nuclear family and their blood relatives,family that extends beyond the immediate family,1
any animal or plant material used to fertilize land especially animal excreta usually with litter material,"organic matter, mostly derived from animal feces",1
a caryophyllaceous genus of Dorotheanthus,subspecies of plant,0
(of hatchlings) naked and blind and dependent on parents for food,article,0
Athenian rhetorician and orator (436-338 BC),article,0
the order of plants,order of plants,1
not based on the possession of money,lifestyle of people choosing to live without money,1
